a beautiful,1.318441593
energetic and,1.270614493
a remarkable,1.188063526
a solid,1.174902191
powerful and,1.161021791
an enjoyable,1.113227935
moving and,1.108994426
intelligent and,1.10275908
and beautifully,1.099521018
a masterpiece,1.096009066
well worth,1.084221906
a terrific,1.068026056
has something,1.06366948
a perfect,1.024328981
entertaining and,1.016848075
charming and,1.012209753
performance by,0.967721165
the best,0.954231539
a smart,0.951552817
you wo,0.951460711
performances from,0.937584199
intelligence and,0.929402145
funny and,0.922708458
an engaging,0.915701309
a fascinating,0.909017573
knows how,0.899619125
cast is,0.898110945
very funny,0.888336912
a powerful,0.881852584
your heart,0.87420739
to resist,0.868413236
captures the,0.853596572
a thoughtful,0.851059423
a delightful,0.843968785
a fresh,0.843964033
the funniest,0.841863841
a fine,0.840019131
style and,0.838110609
imagination and,0.835596358
daring and,0.835226109
a fun,0.82904216
a satisfying,0.824890578
nt feel,0.81810687
of french,0.81803217
a sweet,0.813078216
a compelling,0.810558663
human nature,0.808237873
intimate and,0.803578643
a welcome,0.802542859
with such,0.795537155
with considerable,0.792528961
same time,0.786092222
work is,0.784642315
sweet and,0.776028254
an intelligent,0.771414808
a worthwhile,0.76811404
love and,0.764502081
so well,0.76408746
and humor,0.762835367
the greatest,0.76019124
and makes,0.758376095
an intriguing,0.755570997
good time,0.747494327
rich and,0.744823029
the eyes,0.742346611
you in,0.741381191
spielberg s,0.737075665
but also,0.733453244
clever and,0.732524916
what makes,0.73198546
a brilliant,0.716711907
all ages,0.715553128
written and,0.708961549
smart and,0.707518561
and personal,0.705273349
and for,0.702153756
and compelling,0.695734558
a summer,0.694215895
edge of,0.680842411
in years,0.679749653
the right,0.678656766
a wonderful,0.67325625
a part,0.671779038
keep you,0.671655522
that rare,0.671294556
ahead of,0.671271374
bit as,0.67078421
a classic,0.667160949
the ultimate,0.666984232
help but,0.666216259
s most,0.665915294
manage to,0.664235008
s great,0.663499976
the perfect,0.663474928
worth seeing,0.657003612
performances and,0.654596982
feature debut,0.6535801
inclination to,0.653366986
is well,0.644260006
since the,0.64140312
wit and,0.638675754
nt need,0.638602952
us with,0.634174735
ever seen,0.629571519
love the,0.629257615
movie experience,0.628954092
your seat,0.627471729
performances by,0.627306158
the price,0.626509202
s best,0.625776025
to enjoy,0.623675847
worth the,0.616903096
fun with,0.613263558
well as,0.613202459
and funny,0.607690258
a feature,0.607416611
