beautifully,1.106146072
excellent,1.060009309
remarkable,1.056821438
gorgeous,1.052767789
wonderful,1.037264109
terrific,1.000902338
hilarious,0.991251206
brilliant,0.976727704
powerful,0.953831376
masterpiece,0.93104074
inventive,0.929092782
impressive,0.920834239
colorful,0.916979219
enjoyable,0.913764537
delightful,0.859413608
beautiful,0.839655445
fascinating,0.823035248
solid,0.817612107
touching,0.782617614
engrossing,0.772556315
intriguing,0.769971926
perfect,0.7693501
satisfying,0.760934454
engaging,0.735319019
witty,0.722801113
rare,0.722528678
warm,0.709528096
thoughtful,0.706746569
charming,0.702999115
appealing,0.700402698
best,0.700394308
entertaining,0.700327049
creative,0.685329602
genuine,0.684661453
warmth,0.677590405
moving,0.645346493
lovely,0.642138468
worthy,0.640763682
captures,0.640656749
happy,0.639499415
cute,0.636795891
fun,0.634219722
nice,0.625137584
oscar,0.619631069
stylish,0.61617563
honest,0.611951402
believable,0.610654578
provocative,0.609039214
rich,0.607540523
unique,0.600483338
intelligent,0.596166109
ability,0.585269238
grace,0.584735031
successful,0.577554817
sexy,0.576781745
smart,0.576736117
endearing,0.570440332
heart,0.568250436
fine,0.566627908
greatest,0.560366543
subtle,0.547860469
funny,0.539670716
performance,0.538877072
strong,0.538542788
fresh,0.537819674
beauty,0.521562589
performances,0.518736141
intense,0.516522116
sweet,0.512307502
highly,0.509988457
sincere,0.508959033
compelling,0.507365258
images,0.497639672
great,0.49523445
intimate,0.494251384
surprising,0.494098825
perfectly,0.493554792
good,0.492416516
worth,0.490332239
unexpected,0.481815148
memorable,0.469909138
gentle,0.469460498
clever,0.466372933
spirit,0.463995086
epic,0.46180609
win,0.458460166
laugh,0.457093202
contemporary,0.454034686
watchable,0.453976193
force,0.447867945
considerable,0.446871996
sophisticated,0.446303774
sharp,0.438310766
certainly,0.437261588
ride,0.43425952
enjoy,0.432997842
amusing,0.429261661
meditation,0.428329799
important,0.427236461
winning,0.424613671
viewing,0.42280531
success,0.420634542
power,0.420357616
cool,0.418749185
pleasure,0.418380266
works,0.413146778
seat,0.41054129
pure,0.409394125
love,0.409251112
sensitive,0.402472628
above,0.398332997
right,0.396422835
adventure,0.396335026
universal,0.387195805
simple,0.386852783
portrait,0.386739967
touch,0.383637309
able,0.37682164
charm,0.375197395
skin,0.373367886
exciting,0.372317457
spielberg,0.371894453
form,0.369317628
ensemble,0.367563958
convincing,0.364405387
welcome,0.362552475
complex,0.358728455
goofy,0.35382795
year,0.35267674
imax,0.351328873
delivers,0.350414251
thriller,0.348694196
means,0.347139811
eyes,0.346792769
different,0.343603213
edge,0.341244111
talented,0.340733789
imagination,0.334661249
passion,0.334266589
well,0.333721272
female,0.332954267
master,0.330250519
working,0.323097925
crowd,0.322903704
road,0.322453917
spiritual,0.320021221
deeply,0.318962858
humanity,0.318870878
recent,0.317309974
decent,0.313800815
deserves,0.312293764
TRUE,0.31201486
effective,0.310169228
wit,0.30895991
visually,0.307805572
knows,0.306802411
interesting,0.306196063
allows,0.304882259
earnest,0.302279624
proves,0.302019011
company,0.300205087
fans,0.299393597
energy,0.298145804
real,0.297846111
keeps,0.295601103
robert,0.29400816
bring,0.290882588
share,0.290420441
documentary,0.287351379
grant,0.286466334
help,0.28587063
genre,0.285195504
among,0.284931097
entertainment,0.284532629
soul,0.278081555
huge,0.277655935
manages,0.273909676
cinema,0.272003753
still,0.267593433
surprisingly,0.263719428
mood,0.263498358
keep,0.262459666
hold,0.258707962
surprise,0.258462777
intelligence,0.257811011
visual,0.248886002
job,0.24550735
style,0.242853522
process,0.239964464
offers,0.238945109
tale,0.238709984
role,0.238610091
world,0.236904678
study,0.235998361
kid,0.235781395
quiet,0.233817308
feeling,0.232921442
also,0.232493623
artist,0.230426928
culture,0.230025358
talent,0.227289382
throughout,0.226306515
hit,0.226204146
funnier,0.223882766
comedies,0.223695126
always,0.223618698
journey,0.222472964
inspired,0.221025329
wanted,0.219910887
friendship,0.219870297
comingofage,0.218694391
magic,0.21849384
sets,0.217587042
festival,0.216683675
day,0.213983452
summer,0.213933388
hope,0.212883504
experience,0.212633164
history,0.21231234
depth,0.212057253
feature,0.211797026
art,0.211397013
work,0.210537892
human,0.210387898
period,0.210333948
comic,0.208432734
movies,0.208191451
seeing,0.207981441
uses,0.20738217
couple,0.20617997
laughs,0.204902435
career,0.203310463
humor,0.202910971
deep,0.20217979
urban,0.202094729
face,0.201478128
stuff,0.200754814
plenty,0.200732582
disney,0.199451943
class,0.195155853
romance,0.194547211
america,0.194494561
whose,0.193466036
cultural,0.192611625
ones,0.192427258
written,0.190294953
music,0.190181947
promise,0.189357169
dream,0.189308618
modern,0.189287474
years,0.187016141
challenging,0.186075371
pretty,0.185286233
appeal,0.184698488
quirky,0.183540076
south,0.183311876
us,0.182570087
ambitious,0.182295066
battle,0.181471796
original,0.179612259
killer,0.179326328
special,0.179273956
points,0.178485086
david,0.177985408
each,0.175796042
suspense,0.175378892
high,0.173219288
easily,0.172006731
quality,0.171452848
date,0.17000437
especially,0.169920824
kids,0.168863527
finally,0.168501964
themes,0.168459693
adaptation,0.165921574
value,0.16346093
usual,0.163180506
questions,0.162955778
we,0.162628892
filmmaker,0.161905706
read,0.161634536
frame,0.159030388
twists,0.158691127
turn,0.157951159
both,0.157468833
you,0.157457335
cast,0.157362141
ideas,0.156228804
thought,0.155488536
parents,0.155395843
lot,0.155266794
part,0.153968369
popcorn,0.153682913
oldfashioned,0.151822306
french,0.151681844
big,0.150963968
somewhat,0.150020236
classic,0.149147984
family,0.148547962
intrigue,0.148246611
chemistry,0.147693904
storytelling,0.147323875
hero,0.146573111
film,0.145416811
often,0.145330229
extreme,0.144482506
small,0.144429319
done,0.143286646
view,0.14297568
away,0.142777152
strange,0.142228562
twice,0.142216303
franchise,0.141897073
look,0.140403018
star,0.140310519
actors,0.14019136
life,0.140153844
doing,0.13885015
offer,0.138515277
emotionally,0.137323926
rarely,0.136919285
gives,0.136769252
delivery,0.136319025
writer,0.136313822
piece,0.135722397
truth,0.135453602
got,0.134613086
steven,0.134514294
potential,0.133609797
something,0.133521562
new,0.132398985
attention,0.132181749
emotional,0.130947696
did,0.13076748
stand,0.129896996
films,0.129266795
living,0.128390703
going,0.12590259
fully,0.125341528
found,0.125262677
picture,0.125075172
moment,0.125021009
yet,0.124804178
shot,0.122331419
justice,0.121837504
emotions,0.121716958
told,0.121621996
seen,0.121539242
white,0.120164636
ms,0.118310916
full,0.117539983
director,0.116913866
inside,0.116700387
tell,0.116013119
romantic,0.113611118
sentimental,0.113358579
taking,0.112918923
faith,0.112659144
tone,0.112130316
mr,0.111849391
most,0.109567313
moments,0.109144483
vision,0.107819973
animated,0.107769055
sound,0.107727978
city,0.106108616
conflict,0.105918234
artistic,0.105423982
british,0.104532071
drama,0.10452821
debut,0.104078392
audience,0.103880559
makes,0.102164719
wild,0.10110207
since,0.101069399
michael,0.100813142
perspective,0.100794515
must,0.097121428
with,0.096445619
nature,0.096257403
create,0.095865292
until,0.094252558
see,0.089917121
guys,0.089400115
directed,0.088529161
enough,0.088439202
relationships,0.086983286
eye,0.084170689
queen,0.081622828
our,0.08072326
has,0.077564498
adults,0.077235966
acted,0.076785622
days,0.076495416
wo,0.076171666
comedy,0.076128213
will,0.075768335
live,0.075556119
filmmakers,0.074935109
ultimate,0.074387916
production,0.074349925
while,0.074083465
such,0.073732002
cinematic,0.073678768
take,0.072562833
de,0.072400597
again,0.072054513
man,0.071712932
easy,0.071205867
understand,0.070815335
first,0.070187448
tragic,0.070125842
one,0.069875937
mind,0.069396996
become,0.068481049
message,0.065856115
particular,0.06561763
stories,0.064900511
shots,0.064249047
along,0.06333078
treatment,0.062641518
use,0.061980363
actor,0.061780641
personal,0.061396072
political,0.060907506
way,0.060695601
these,0.05919265
those,0.058898073
fairly,0.05769796
times,0.057032333
start,0.056943312
ways,0.056071676
fit,0.056016396
mostly,0.055969192
ca,0.055623273
impact,0.054851448
main,0.054745131
ever,0.054650608
they,0.05258001
an,0.050926709
future,0.050017395
side,0.050003921
lives,0.049889273
spy,0.049607593
war,0.049384867
others,0.048727846
children,0.048359095
camera,0.047984664
occasionally,0.047870724
manner,0.047623995
project,0.047324793
intended,0.047174177
sense,0.047106712
better,0.046506041
events,0.04616153
era,0.04434328
whether,0.044214621
who,0.044209659
once,0.044143793
her,0.043181011
need,0.042248474
opera,0.041954602
fantasy,0.041471271
and,0.041067331
felt,0.040188556
be,0.040135733
age,0.039827455
she,0.038586594
far,0.037886687
sexual,0.037861132
today,0.037712506
thoroughly,0.036937213
amount,0.036888121
truly,0.036841942
their,0.036803043
young,0.036011725
relationship,0.035998513
quite,0.035515499
either,0.034940573
audiences,0.034711683
make,0.03445559
dreams,0.033973271
them,0.0330718
kind,0.031884237
what,0.031805352
boy,0.031698634
gets,0.031340659
story,0.031046377
places,0.031037199
many,0.029856825
if,0.029782063
bit,0.029773794
cut,0.029654108
cartoon,0.029142282
together,0.028239312
forget,0.027488152
filmmaking,0.027085878
martin,0.026177141
wife,0.026112028
sure,0.025103878
narrative,0.024586973
up,0.023725448
character,0.023638613
though,0.023393388
90,0.021616549
remains,0.021548998
psychological,0.020769088
girls,0.01938194
i,0.019146019
find,0.018896148
screen,0.018353058
line,0.01768604
dramatic,0.016625597
unsettling,0.016489023
some,0.015793515
much,0.013328881
girl,0.012541578
that,0.012438492
slightly,0.0120354
believe,0.01199783
a,0.011776418
without,0.011759092
mystery,0.011076942
place,0.011051624
tension,0.01084659
average,0.010116577
pace,0.009986379
dark,0.009766528
american,0.008652695
time,0.007970642
the,0.006349119
watch,0.006195768
directors,0.005715773
fire,0.005667635
possible,0.005588713
least,0.005371387
people,0.005302626
certain,0.005177927
familiar,0.004568326
john,0.004437309
come,0.0043545
four,0.003740109
behind,0.002940267
its,0.001604097
matter,0.001463838
sort,0.000868517
it,0.00048309
subject,0.000442575
george,-0.000253094
he,-0.002098558
red,-0.002533766
setting,-0.003710517
merely,-0.004420155
three,-0.004467936
but,-0.004817907
his,-0.004833651
across,-0.005030684
shows,-0.00671939
last,-0.007278324
because,-0.007888278
looks,-0.009871709
do,-0.010608083
looking,-0.011397523
itself,-0.011964409
about,-0.012606371
after,-0.013699191
historical,-0.014189072
give,-0.014283531
made,-0.014307643
ii,-0.017586812
